season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,headshot_url,week,game_type
2024,SEA,OL,T,70.0,DEV,Jason Peters,Jason,Peters,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xcsyqvrlrpe6s3d0rodq",18,REG
2024,NYJ,QB,QB,8.0,ACT,Aaron Rodgers,Aaron,Rodgers,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jdcb4nomlc4rd6k5l6to",18,REG
2024,SEA,P,P,9.0,RET,Jon Ryan,Jon,Ryan,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",18,REG
2024,ARI,K,K,5.0,RES,Matt Prater,Matt,Prater,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",18,REG
2024,CHI,TE,TE,84.0,ACT,Marcedes Lewis,Marcedes,Lewis,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",18,REG
2024,TEN,K,K,6.0,INA,Nick Folk,Nick,Folk,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",18,REG
2024,CAR,LS,LS,44.0,ACT,J.J. Jansen,Jeffrey,Jansen,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i5a2tbrzzqvvpdcykltq",18,REG
2024,ATL,QB,QB,2.0,RET,Matt Ryan,Matthew,Ryan,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",18,REG
2024,IND,QB,QB,15.0,ACT,Joe Flacco,Joseph,Flacco,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yxvyoeojkif7tnfviamc",18,REG
2024,MIA,DL,DE,93.0,ACT,Calais Campbell,Calais,Campbell,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmgqjt7qihxkze7iuajf",18,REG
2024,BAL,QB,QB,17.0,ACT,Josh Johnson,Joshua,Johnson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbaye18gptzb1jpyswv8",20,DIV
2024,LA,QB,QB,9.0,ACT,Matthew Stafford,John,Stafford,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xdlnnbapdbk8trxqlasu",20,DIV
2024,NYG,K,K,9.0,ACT,Graham Gano,Graham,Gano,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",18,REG
2024,NYJ,P,P,6.0,ACT,Thomas Morstead,Thomas,Morstead,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/we33rhbbjlkdfhgr6l08",18,REG
2024,MIA,LS,LS,49.0,ACT,Matt Overton,Matthew,Overton,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yeulo5dieb6um5zajehr",9,REG
2024,HOU,LS,LS,46.0,ACT,Jon Weeks,Jonathan,Weeks,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d9fvm74pu4vyinveopbf",20,DIV
2024,TEN,LS,LS,46.0,ACT,Morgan Cox,Charles,Cox,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bkj98onntrlaa2fl1hjv",18,REG
2024,SF,OL,T,71.0,RES,Trent Williams,Trent,Williams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pngn7zttto574ellwslr",18,REG
2024,PHI,DL,DE,55.0,ACT,Brandon Graham,Brandon,Graham,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e6iqegrredwqev7qx81m",22,SB
2024,BUF,DB,SS,27.0,ACT,Kareem Jackson,Kareem,Jackson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",21,CON
2024,HOU,DL,DE,52.0,INA,Jerry Hughes,Jerry,Hughes,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/holacsltnj1mvxkeqgp0",20,DIV
2024,DAL,DL,NT,93.0,ACT,Linval Joseph,Linval,Joseph,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xm9kvvx4uujqqjkqxngq",18,REG
2024,BUF,DL,DE,40.0,ACT,Von Miller,Vonnie,Miller,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",21,CON
2024,NYJ,OL,T,77.0,RES,Tyron Smith,Tyron,Smith,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w7doljwg9c9jqwejqf8b",18,REG
2024,NO,DL,DE,94.0,ACT,Cameron Jordan,Cameron,Jordan,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wxcyaqstm1qguagtp1ye",18,REG
2024,PIT,DL,DT,97.0,ACT,Cameron Heyward,Cameron,Heyward,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jroymb3jdu14pusq9wu8",19,WC
2024,CAR,QB,QB,14.0,ACT,Andy Dalton,Andrew,Dalton,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",18,REG
2024,NYJ,QB,QB,2.0,ACT,Tyrod Taylor,Tyrod,Taylor,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",18,REG
2024,PHI,OL,C,62.0,RET,Jason Kelce,Jason,Kelce,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",22,SB
2024,CIN,DL,DT,74.0,CUT,Lawrence Guy,Lawrence,Guy,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jyc3hf6lyt5js3b7oon8",9,REG
2024,CHI,LS,LS,48.0,RES,Patrick Scales,Patrick,Scales,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfsxgtajieazrwinnlvh",18,REG
2024,WAS,LB,ILB,57.0,ACT,Nick Bellore,Nick,Bellore,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wlj7zdf6h9p9dnhdtmih",21,CON
2024,MIA,LS,LS,47.0,ACT,Jake McQuaide,Jacob,McQuaide,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/besfh7upk8k1nv6fx94c",18,REG
2024,LAC,LS,LS,47.0,ACT,Josh Harris,Josh,Harris,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/igdh4mxezoys07wphx6r",19,WC
2024,CAR,P,P,10.0,ACT,Johnny Hekker,John,Hekker,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bcl8kjfwubicyywpxfny",18,REG
2024,CLE,DB,FS,12.0,ACT,Rodney McLeod Jr.,Rodney,McLeod,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ettne7rdpnkozuyhx8be",18,REG
2024,SF,DB,FS,43.0,ACT,Tashaun Gipson,Tashaun,Gipson,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbniabicepxxcetygjhk",18,REG
2024,ARI,LS,LS,46.0,ACT,Aaron Brewer,Aaron,Brewer,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jyuyqxrvpdiyvdzbnnzb",18,REG
2024,HOU,QB,QB,18.0,RES,Case Keenum,Casey,Keenum,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zj2xieg6nctsabgzu65n",20,DIV
2024,CLE,LS,LS,47.0,RES,Charley Hughlett,Robert,Hughlett,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q4oi1ro4gxnfbj1rc3y5",18,REG
2024,WAS,LB,ILB,54.0,ACT,Bobby Wagner,Bobby,Wagner,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syrf5eqbgosyxx7zrsso",21,CON
2024,PIT,QB,QB,3.0,ACT,Russell Wilson,Russell,Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u36rhg0md8ey3b4khbre",19,WC
2024,ARI,OL,T,68.0,ACT,Kelvin Beachum,Kelvin,Beachum,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqac6lsxo5f2lyzcnmzu",18,REG
2024,MIN,DB,CB,2.0,ACT,Stephon Gilmore,Stephon,Gilmore,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rzqv9harev8c0excxzfz",19,WC
2024,TB,LB,ILB,54.0,ACT,Lavonte David,Lavonte,David,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sg8cvbhglpfqor2mz44k",19,WC
2024,DET,OL,G,71.0,INA,Kevin Zeitler,Kevin,Zeitler,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7m6q3fbvbot23tshcma",20,DIV
2024,BAL,K,K,9.0,ACT,Justin Tucker,Justin,Tucker,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",20,DIV
2024,ATL,QB,QB,18.0,ACT,Kirk Cousins,Kirk,Cousins,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yt6n07jezvfmcsoq0j13",18,REG
2024,MIN,DB,SS,22.0,ACT,Harrison Smith,Harrison,Smith,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mf2e5sc9smu4cj22f4di",19,WC
2024,NO,LB,MLB,56.0,ACT,Demario Davis,Demario,Davis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/todpplb6yao1c5zvofsk",18,REG
2024,NYJ,K,K,9.0,RES,Greg Zuerlein,Greg,Zuerlein,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",18,REG
2024,PHI,DL,DT,91.0,RET,Fletcher Cox,Fletcher,Cox,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guiegvu50wdv6lzspebo",22,SB
2024,NYG,OL,G,74.0,ACT,Greg Van Roten,Gregory,Van Roten,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ofdjacvucdeuucgmsucb",18,REG
2024,DAL,P,P,5.0,ACT,Bryan Anger,Bryan,Anger,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kx1m6byniti4tkeiwkqk",18,REG
2024,LA,OL,T,68.0,CUT,Ty Nsekhe,Attauyo,Nsekhe,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dk5zezr11uc2gvvk8wmu",3,REG
2024,MIN,LS,LS,42.0,ACT,Andrew DePaola,Andrew,DePaola,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gba2zvqa2twcudhibfok",19,WC
2024,GB,K,K,17.0,ACT,Brandon McManus,Brandon,McManus,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqikw4kzgqn4bo4jq23e",19,WC
2024,SF,RB,FB,44.0,ACT,Kyle Juszczyk,Kyle,Juszczyk,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfhpygabawkeioplae7a",18,REG
2024,TB,OL,C,66.0,RET,Ryan Jensen,Ryan,Jensen,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iuidwiw5n0orpdcohl0t",19,WC
2024,NYG,OL,T,70.0,ACT,Chris Hubbard,Christopher,Hubbard,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tsgs1iyyfjxlfsletyss",18,REG
2024,CAR,WR,WR,19.0,ACT,Adam Thielen,Adam,Thielen,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pxehgo0l9xl03n7dronf",18,REG
2024,WAS,TE,TE,86.0,ACT,Zach Ertz,Zachary,Ertz,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xktmmeumuoglbuam75iz",21,CON
2024,PHI,DB,CB,2.0,ACT,Darius Slay,Darius,Slay,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ywdvgcxwf6nnfo9r77oz",22,SB
2024,SEA,DL,DT,97.0,ACT,Johnathan Hankins,Johnathan,Hankins,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qnhaj3f4csasomqgie9p",18,REG
2024,MIA,OL,T,72.0,ACT,Terron Armstead,Terron,Armstead,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zjqocz6fl2qrhxqkgdbp",18,REG
2024,LV,DL,DT,95.0,ACT,John Jenkins,Johnathan,Jenkins,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwvjpcuk5a1vg4pd0bvl",18,REG
2024,BUF,DB,FS,23.0,DEV,Micah Hyde,Micah,Hyde,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xxdwo2ndjc4qm9q5lpgx",21,CON
2024,BUF,P,P,8.0,ACT,Sam Martin,Sam,Martin,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xujpdorpiugkhag0ydtl",21,CON
2024,MIN,OL,T,76.0,ACT,David Quessenberry,David,Quessenberry,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gjt9jdtuatvddzdeouwj",19,WC
2024,CLE,K,K,7.0,ACT,Dustin Hopkins,Dustin,Hopkins,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",18,REG
2024,MIA,DB,SS,21.0,ACT,Jordan Poyer,Jordan,Poyer,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jhigvtvtb3jielxsxiyl",18,REG
2024,WAS,P,P,10.0,ACT,Tress Way,Tress,Way,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5nwpxqj5ex2pc2c2phx",21,CON
2024,CHI,WR,WR,13.0,ACT,Keenan Allen,Keenan,Allen,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lngo1onvkcqjnq7ozkuu",18,REG
2024,LAC,DB,SS,23.0,ACT,Tony Jefferson,Tony,Jefferson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bkfls5xzpftiptzybn0j",19,WC
2024,TB,DL,DE,92.0,ACT,William Gholston,William,Gholston,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yn9hugzuf7g8ve2xjtwi",19,WC
2024,HOU,WR,WR,2.0,ACT,Robert Woods,Robert,Woods,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ydjg5fylwkf5aaxiul6v",20,DIV
2024,NO,DB,FS,32.0,ACT,Tyrann Mathieu,Tyrann,Mathieu,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k3fywj4kodnfuyscnujy",18,REG
2024,SF,DL,DT,69.0,CUT,Nick Williams,Nicholas,Williams,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lphbl2t0w052unkblknq",1,REG
2024,KC,TE,TE,87.0,ACT,Travis Kelce,Travis,Kelce,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ilk4qbxxs6mt3v9zfvtg",22,SB
2024,PHI,OL,T,65.0,ACT,Lane Johnson,Lane,Johnson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ihfb7irweg0ehyty8qzx",22,SB
2024,KC,WR,WR,8.0,ACT,DeAndre Hopkins,DeAndre,Hopkins,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",22,SB
2024,SEA,QB,QB,7.0,ACT,Geno Smith,Eugene,Smith,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/izkm5yyxybb5uy5dkcgf",18,REG
2024,PIT,RB,RB,84.0,ACT,Cordarrelle Patterson,Cordarrelle,Patterson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",19,WC
2024,KC,LS,LS,41.0,ACT,James Winchester,James,Winchester,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vuigqy9qzrsujiefcwrr",22,SB
2024,NO,OL,T,74.0,RET,James Hurst,James,Hurst,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mzpvnvadsssb2qnrhihk",18,REG
2024,WAS,OL,T,78.0,ACT,Cornelius Lucas,Cornelius,Lucas,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bjfmauv8ulnyzcaefjet",21,CON
2024,KC,DL,NT,69.0,ACT,Mike Pennel,Michael,Pennel,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tgxzm3pvwn3uyfuirodr",22,SB
2024,JAX,OL,G,69.0,DEV,Tyler Shatley,Christian,Shatley,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qsy9wwamkc9cotbj8ihk",18,REG
2024,NYG,LS,LS,59.0,ACT,Casey Kreiter,Casey,Kreiter,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mynectqvw64sczgs7jns",18,REG
2024,LAC,OL,C,63.0,RET,Corey Linsley,Corey,Linsley,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k6m9bqygr0mwiou3fpgg",1,REG
2024,LAC,DL,DE,52.0,ACT,Khalil Mack,Khalil,Mack,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xgd2ujsu1yhfa0aulchw",19,WC
2024,BUF,DL,DT,92.0,ACT,DaQuan Jones,DaQuan,Jones,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8ladzqod3ojmibqytad",21,CON
2024,DEN,OL,T,71.0,DEV,Cameron Fleming,Cameron,Fleming,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kgcna4dcqcklfl0wra3k",19,WC
2024,SF,P,P,40.0,ACT,Pat O'Donnell,Patrick,O'Donnell,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kputu02pppmvb69bkdfg",18,REG
2024,TB,LB,OLB,56.0,ACT,Shaquil Barrett,Shaquil,Barrett,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eiilfj6qiri4n9xrclwe",19,WC
2024,PIT,K,K,9.0,ACT,Chris Boswell,Chris,Boswell,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivb854ozl9jp39lau99u",19,WC
2024,WAS,LS,LS,69.0,ACT,Tyler Ott,Tyler,Ott,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ppnihdnetdwuoapsyrnn",21,CON
2024,BAL,DL,DE,97.0,ACT,Brent Urban,Brent,Urban,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/acp4qzscazxskq9efwnf",20,DIV
2024,CHI,K,K,8.0,ACT,Cairo Santos,Cairo,Santos,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njxxbexsrepazoygyrpp",18,REG
2024,MIA,WR,WR,3.0,CUT,Odell Beckham Jr.,Odell,Beckham,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ffmalg3wr7lwnsz59i7v",15,REG
2024,DAL,WR,WR,3.0,ACT,Brandin Cooks,Brandin,Cooks,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",18,REG
2024,DET,QB,QB,12.0,ACT,Teddy Bridgewater,Theodore,Bridgewater,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q5p8afhezmpvc1xbwibf",20,DIV
2024,HOU,DL,DE,96.0,ACT,Denico Autry,Denico,Autry,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pafmcnd47wgvl8q1kulm",20,DIV
2024,SF,TE,TE,48.0,CUT,Logan Thomas,Logan,Thomas,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/acm0ymhqdzqxdibwjphv",1,REG
2024,CLE,DL,DT,93.0,RES,Shelby Harris,Shelby,Harris,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lppu8txhvbs0h7ftxswg",18,REG
2024,ATL,OL,T,70.0,ACT,Jake Matthews,Jacob,Matthews,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zybsfumyollv8qplcmab",18,REG
2024,NO,QB,QB,4.0,INA,Derek Carr,Derek,Carr,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qsz1pyrlu6bmvby6maaf",18,REG
2024,NYJ,LB,ILB,57.0,RES,C.J. Mosley,Clinton,Mosley,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cjje7blxkubjmrbtbp27",18,REG
2024,HOU,DB,FS,20.0,RES,Jimmie Ward,Jimmie,Ward,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owockyq21r4kqxt67zab",20,DIV
2024,CAR,TE,TE,81.0,DEV,Jordan Matthews,Jordan,Matthews,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9rddikwsnwmfh9girgn",18,REG
2024,NYJ,OL,T,78.0,INA,Morgan Moses,Morgan,Moses,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/khyevhgzhclf9cnfglhb",18,REG
2024,LA,QB,QB,11.0,ACT,Jimmy Garoppolo,James,Garoppolo,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbyjizqecoq4onrgectw",20,DIV
2024,DAL,DB,CB,29.0,ACT,C.J. Goodwin,Charaun,Goodwin,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tcfvwabfull325uyjta1",18,REG
2024,BAL,LB,OLB,53.0,ACT,Kyle Van Noy,Kyle,Van Noy,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/izz9mxgcxcx0lydkleke",20,DIV
2024,CLE,LB,OLB,55.0,RET,Christian Kirksey,Christian,Kirksey,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnqtpfzsbs6xdljtbjst",18,REG
2024,ARI,P,P,10.0,ACT,Michael Palardy,Michael,Palardy,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hoxfeahxcb9sbz83nose",18,REG
2024,CAR,LB,OLB,7.0,ACT,Jadeveon Clowney,Jadeveon,Clowney,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lu2evianim8sdgfyxlgh",18,REG
2024,WAS,WR,WR,88.0,CUT,Martavis Bryant,Martavis,Bryant,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/davxza3iibzg7aw6c5jm",1,REG
2024,NYJ,WR,WR,17.0,ACT,Davante Adams,Davante,Adams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",18,REG
2024,LA,DL,DT,99.0,RET,Aaron Donald,Aaron,Donald,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gou42dathlyc1rfn4pga",20,DIV
2024,DAL,OL,G,70.0,RES,Zack Martin,Zachary,Martin,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c9giqcqfhdypuhzgdzv4",18,REG
2024,TB,WR,WR,13.0,ACT,Mike Evans,Mike,Evans,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",19,WC
2024,DAL,DL,DE,90.0,RES,Demarcus Lawrence,Demarcus,Lawrence,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qzgz3zr1nmhxy0fiaqes",18,REG
2024,CLE,OL,G,75.0,ACT,Joel Bitonio,Joel,Bitonio,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/il9yy0bjrowrwhxk9ard",18,REG
2024,DET,WR,WR,8.0,ACT,Allen Robinson,Allen,Robinson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",20,DIV
2024,NYG,TE,TE,85.0,ACT,Chris Manhertz,Chris,Manhertz,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edzj1uojuh7octginx1e",18,REG
2024,SEA,K,K,5.0,ACT,Jason Myers,Jason,Myers,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/stwynn6h56nuzznkiaqh",18,REG
2024,WAS,DL,DE,97.0,DEV,Efe Obada,Efe,Obada,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i5zeos5e8jhwupjnlsri",21,CON
2024,CLE,QB,QB,5.0,INA,Jameis Winston,Jameis,Winston,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/chdeosreuupotgq0eqlm",18,REG
2024,BUF,OL,T,71.0,CUT,La'el Collins,La'el,Collins,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azfqczkqzu6ilau2fj60",1,REG
2024,BUF,WR,WR,18.0,ACT,Amari Cooper,Amari,Cooper,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",21,CON
2024,PHI,WR,WR,13.0,RET,DeVante Parker,DeVante,Parker,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",22,SB
2024,BAL,WR,WR,15.0,ACT,Nelson Agholor,Nelson,Agholor,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",20,DIV
2024,CAR,LB,ILB,54.0,RES,Shaq Thompson,Sha'Quille,Thompson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/suldxex0tcm1rv69agr2",18,REG
2024,ATL,DL,NT,99.0,ACT,Eddie Goldman,Eddie,Goldman,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n2sm7z9fzco3dy3kdzdt",18,REG
2024,DAL,LB,ILB,50.0,ACT,Eric Kendricks,Eric-Nathan,Kendricks,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/adc49lyuljufsfseggdc",18,REG
2024,PIT,DB,SS,25.0,DEV,Eric Rowe,Nelson,Rowe,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ygvjgvkure8eesiiz0hw",19,WC
2024,BUF,DL,DT,97.0,ACT,Jordan Phillips,Jordan,Phillips,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iu4ppwzelupya497dxtt",21,CON
2024,HOU,DL,DE,55.0,ACT,Danielle Hunter,Danielle,Hunter,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsgq2reivph5rd48rq4p",20,DIV
2024,DET,DL,DE,99.0,ACT,Za'Darius Smith,Za'Darius,Smith,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l5t51lcflhhfvxhr1sx3",20,DIV
2024,HOU,OL,G,69.0,ACT,Shaq Mason,Shaquille,Mason,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h2j9pcx5k3kfbxgq1bb7",20,DIV
2024,IND,OL,G,64.0,ACT,Mark Glowinski,Mark,Glowinski,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ldqr5jlk57a6nrha4u8w",18,REG
2024,ATL,DL,DT,97.0,ACT,Grady Jarrett,Grady,Jarrett,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/evfy7od6zezkptbipam5",18,REG
2024,SF,DB,FS,35.0,DEV,Adrian Amos,Adrian,Amos,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/igawxadxnpihzzpzw9oe",10,REG
2024,PIT,TE,TE,81.0,ACT,MyCole Pruitt,MyCole,Pruitt,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jazo8egu5luwyxxcpjh8",19,WC
2024,MIN,DB,SS,28.0,DEV,Bobby McCain,Bobby,McCain,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qngkoi5ocjuet0kmni6a",19,WC
2024,HOU,WR,WR,1.0,RES,Stefon Diggs,Stefon,Diggs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",20,DIV
2024,DEN,RB,FB,20.0,ACT,Michael Burton,Michael,Burton,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edfaq7s9wuzedbfcarrp",19,WC
2024,TEN,DB,FS,28.0,RES,Quandre Diggs,Quandre,Diggs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bpueborpbbhwe9pesnyt",18,REG
2024,NYG,TE,TE,12.0,RET,Darren Waller,Darren,Waller,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qqzht46a66zbi9xyylf4",18,REG
2024,WAS,OL,T,51.0,DEV,Bobby Hart,Bobby,Hart,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m3kmurcy727ih6qoirgi",21,CON
2024,MIA,RB,RB,31.0,ACT,Raheem Mostert,Dominique,Mostert,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayii5q2am51xeipp1h8v",18,REG
2024,LAC,TE,TE,83.0,DEV,Eric Tomlinson,Eric,Tomlinson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2n4shhc4sprxbsbhfcy",19,WC
