player_id,player_name,position,recent_team,week,season_type,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,fantasy_points,fantasy_points_ppr,targets_per_game,receptions_per_game,receiving_yards_per_game,receiving_tds_per_game,catch_pct,yards_per_catch,yards_per_target,air_yards_per_target,yac_per_reception,td_per_target,first_down_per_target,targets_per_game_rolling_3,receptions_per_game_rolling_3,receiving_yards_per_game_rolling_3,receiving_tds_per_game_rolling_3,catch_pct_rolling_3,yards_per_target_rolling_3,air_yards_per_target_rolling_3,yac_per_reception_rolling_3,td_per_target_rolling_3,first_down_per_target_rolling_3,targets_per_game_rolling_5,receptions_per_game_rolling_5,receiving_yards_per_game_rolling_5,receiving_tds_per_game_rolling_5,catch_pct_rolling_5,yards_per_target_rolling_5,air_yards_per_target_rolling_5,yac_per_reception_rolling_5,td_per_target_rolling_5,first_down_per_target_rolling_5,targets_per_game_season_avg,receptions_per_game_season_avg,receiving_yards_per_game_season_avg,receiving_tds_per_game_season_avg,catch_pct_season_avg,yards_per_target_season_avg,air_yards_per_target_season_avg,yac_per_reception_season_avg,td_per_target_season_avg,first_down_per_target_season_avg
00-0033009,T.Boyd,WR,TEN,9,REG,NE,,,,,,,,,,,,,,,,0.3,0.3,,,,,,,,,,,,5.5,4.0,28.5,,75.0,5.466666666666667,7.433333333333334,1.0333333333333332,,0.6,4.0,3.25,26.75,,87.5,8.191666666666666,6.591666666666667,3.1000000000000005,,0.4777777777777778,4.285714285714286,3.0,26.285714285714285,,75.0,7.116666666666667,7.195238095238095,3.5571428571428574,,0.4222222222222222
00-0033009,T.Boyd,WR,TEN,11,REG,MIN,2.0,3.0,34.0,,,,26.0,25.0,1.0,-0.7728865,,1.3076923,0.10344828,0.08024691,0.21134526,3.4,5.4,3.0,2.0,34.0,,66.66666666666666,17.0,11.333333333333334,8.666666666666666,12.5,,0.3333333333333333,4.5,2.5,24.0,,58.33333333333333,6.833333333333333,8.666666666666666,6.083333333333333,,0.3333333333333333,4.25,3.25,27.5,,79.16666666666666,7.15,6.133333333333333,4.975,,0.4222222222222222,4.125,2.875,27.25,,73.95833333333333,7.643750000000001,7.379166666666666,4.675,,0.4095238095238095
00-0033009,T.Boyd,WR,TEN,12,REG,HOU,6.0,6.0,55.0,,,,20.0,35.0,3.0,4.6155906,,2.75,0.24,0.09478673,0.4263507,5.5,11.5,6.0,6.0,55.0,,100.0,9.166666666666666,9.166666666666666,3.3333333333333335,5.833333333333333,,0.5,4.5,4.0,44.5,,83.33333333333333,10.25,6.0,9.166666666666666,,0.41666666666666663,5.0,4.0,36.5,,79.16666666666666,7.858333333333334,6.716666666666667,5.1000000000000005,,0.4777777777777778,4.333333333333333,3.2222222222222223,30.333333333333332,,76.85185185185185,7.812962962962962,6.92962962962963,4.803703703703704,,0.42083333333333334
00-0033009,T.Boyd,WR,TEN,13,REG,WAS,3.0,4.0,37.0,,,,40.0,10.0,2.0,3.1016738,,0.925,0.11111111,0.10230179,0.23827793,3.7,6.7,4.0,3.0,37.0,,75.0,12.333333333333334,9.25,10.0,3.3333333333333335,,0.5,4.333333333333333,3.6666666666666665,42.0,,80.55555555555556,9.916666666666666,7.333333333333333,7.222222222222222,,0.4444444444444444,4.75,3.5,35.0,,72.91666666666666,8.020833333333334,7.666666666666667,5.333333333333333,,0.4444444444444444,4.3,3.2,31.0,,76.66666666666666,7.956666666666666,7.236666666666667,4.656666666666667,,0.42962962962962964
00-0033009,T.Boyd,WR,TEN,14,REG,JAX,1.0,4.0,7.0,,,,51.0,,1.0,-2.47754,,0.13725491,0.125,0.2982456,0.39627194,0.7,1.7,4.0,1.0,7.0,,25.0,7.0,1.75,12.75,,,0.25,4.666666666666667,3.3333333333333335,33.0,,66.66666666666667,6.722222222222221,8.694444444444445,4.583333333333334,,0.4166666666666667,4.25,3.0,33.25,,66.66666666666666,7.875,8.6875,7.222222222222222,,0.3958333333333333,4.2727272727272725,3.0,28.818181818181817,,71.96969696969697,7.392424242424242,7.737878787878788,4.656666666666667,,0.4116666666666666
00-0033009,T.Boyd,WR,TEN,15,REG,CIN,2.0,3.0,39.0,,,,14.0,32.0,1.0,-1.1108158,,2.7857144,0.08108108,0.06763285,0.16896461,3.9,5.9,3.0,2.0,39.0,,66.66666666666666,19.5,13.0,4.666666666666667,16.0,,0.3333333333333333,3.6666666666666665,2.0,27.666666666666668,,55.55555555555555,8.0,9.13888888888889,9.666666666666666,,0.3611111111111111,4.0,2.8,34.4,,66.66666666666666,8.9,7.883333333333333,9.416666666666668,,0.3833333333333333,4.166666666666667,2.9166666666666665,29.666666666666668,,71.52777777777777,7.859722222222222,7.481944444444444,5.6878787878787875,,0.40454545454545454
00-0033009,T.Boyd,WR,TEN,16,REG,IND,2.0,3.0,20.0,,,,19.0,10.0,1.0,-2.5655215,,1.0526316,0.09090909,0.08597285,0.19654463,2.0,4.0,3.0,2.0,20.0,,66.66666666666666,10.0,6.666666666666667,6.333333333333333,5.0,,0.3333333333333333,3.3333333333333335,1.6666666666666667,22.0,,52.77777777777777,7.138888888888888,7.916666666666667,10.5,,0.3055555555555555,4.0,2.8,31.6,,66.66666666666666,7.966666666666667,7.416666666666667,7.541666666666667,,0.38333333333333336,4.076923076923077,2.8461538461538463,28.923076923076923,,71.15384615384616,7.767948717948718,7.393589743589744,5.6305555555555555,,0.3986111111111111
00-0033009,T.Boyd,WR,TEN,17,REG,JAX,2.0,4.0,14.0,,,,28.0,7.0,1.0,0.66978526,,0.5,0.13333334,0.10071942,0.2705036,1.4,3.4,4.0,2.0,14.0,,50.0,7.0,3.5,7.0,3.5,,0.25,3.3333333333333335,2.0,24.333333333333332,,61.11111111111111,7.722222222222221,6.0,8.166666666666666,,0.3055555555555555,3.6,2.0,23.4,,56.666666666666664,6.833333333333334,8.15,6.958333333333333,,0.33333333333333337,4.071428571428571,2.7857142857142856,27.857142857142858,,69.64285714285714,7.463095238095238,7.365476190476191,5.466666666666667,,0.3871794871794872
00-0033040,T.Hill,WR,MIA,1,REG,JAX,7.0,12.0,130.0,1.0,,,143.0,84.0,4.0,4.3864865,,0.90909094,0.33333334,0.65296805,0.9570776,19.0,26.0,12.0,7.0,130.0,1.0,58.333333333333336,18.571428571428573,10.833333333333334,11.916666666666666,12.0,0.08333333333333333,0.3333333333333333,12.0,7.0,130.0,1.0,58.333333333333336,10.833333333333334,11.916666666666666,12.0,0.08333333333333333,0.3333333333333333,12.0,7.0,130.0,1.0,58.333333333333336,10.833333333333334,11.916666666666666,12.0,0.08333333333333333,0.3333333333333333,12.0,7.0,130.0,1.0,58.333333333333336,10.833333333333334,11.916666666666666,12.0,0.08333333333333333,0.3333333333333333
00-0033040,T.Hill,WR,MIA,2,REG,BUF,3.0,6.0,24.0,,,,79.0,25.0,2.0,-1.6560645,,0.30379745,0.16216215,0.2615894,0.42635584,3.6,6.6,6.0,3.0,24.0,,50.0,8.0,4.0,13.166666666666666,8.333333333333334,,0.3333333333333333,9.0,5.0,77.0,1.0,54.16666666666667,7.416666666666667,12.541666666666666,10.166666666666668,0.08333333333333333,0.3333333333333333,9.0,5.0,77.0,1.0,54.16666666666667,7.416666666666667,12.541666666666666,10.166666666666668,0.08333333333333333,0.3333333333333333,9.0,5.0,77.0,1.0,54.16666666666667,7.416666666666667,12.541666666666666,10.166666666666668,0.08333333333333333,0.3333333333333333
00-0033040,T.Hill,WR,MIA,3,REG,SEA,3.0,5.0,40.0,,,,35.0,10.0,2.0,-1.2813344,,1.1428572,0.16129032,0.17326732,0.3632226,4.0,7.0,5.0,3.0,40.0,,60.0,13.333333333333334,8.0,7.0,3.3333333333333335,,0.4,7.666666666666667,4.333333333333333,64.66666666666667,1.0,56.111111111111114,7.611111111111112,10.694444444444443,7.888888888888889,0.08333333333333333,0.35555555555555557,7.666666666666667,4.333333333333333,64.66666666666667,1.0,56.111111111111114,7.611111111111112,10.694444444444443,7.888888888888889,0.08333333333333333,0.35555555555555557,7.666666666666667,4.333333333333333,64.66666666666667,1.0,56.111111111111114,7.611111111111112,10.694444444444443,7.888888888888889,0.08333333333333333,0.35555555555555557
00-0033040,T.Hill,WR,MIA,4,REG,TEN,4.0,7.0,23.0,,,,129.0,4.0,1.0,-2.4794621,,0.17829457,0.33333334,0.7633136,1.0343195,4.2,8.2,7.0,4.0,23.0,,57.14285714285714,5.75,3.2857142857142856,18.428571428571427,1.0,,0.14285714285714285,6.0,3.3333333333333335,29.0,,55.714285714285715,5.095238095238095,12.865079365079366,4.222222222222222,,0.2920634920634921,7.5,4.25,54.25,1.0,56.36904761904762,6.529761904761905,12.62797619047619,6.166666666666667,0.08333333333333333,0.30238095238095236,7.5,4.25,54.25,1.0,56.36904761904762,6.529761904761905,12.62797619047619,6.166666666666667,0.08333333333333333,0.30238095238095236
00-0033040,T.Hill,WR,MIA,5,REG,NE,6.0,9.0,69.0,,,,76.0,17.0,3.0,1.3804587,,0.90789473,0.29032257,0.26573426,0.62149787,6.9,12.9,9.0,6.0,69.0,,66.66666666666666,11.5,7.666666666666667,8.444444444444445,2.8333333333333335,,0.3333333333333333,7.0,4.333333333333333,44.0,,61.269841269841265,6.317460317460317,11.291005291005291,2.388888888888889,,0.2920634920634921,7.8,4.6,57.2,1.0,58.42857142857142,6.757142857142857,11.791269841269841,5.5,0.08333333333333333,0.30857142857142855,7.8,4.6,57.2,1.0,58.42857142857142,6.757142857142857,11.791269841269841,5.5,0.08333333333333333,0.30857142857142855
00-0033040,T.Hill,WR,MIA,7,REG,IND,1.0,2.0,8.0,,,,39.0,3.0,,-2.0100074,,0.20512821,0.09090909,0.23353294,0.2998367,1.3,2.3,2.0,1.0,8.0,,50.0,8.0,4.0,19.5,3.0,,,6.0,3.6666666666666665,33.333333333333336,,57.93650793650793,4.984126984126984,15.457671957671957,2.277777777777778,,0.23809523809523808,5.8,3.4,32.8,,56.76190476190476,5.39047619047619,13.307936507936507,3.7,,0.30238095238095236,6.833333333333333,4.0,49.0,1.0,57.02380952380952,6.2976190476190474,13.076058201058201,5.083333333333333,0.08333333333333333,0.30857142857142855
00-0033040,T.Hill,WR,MIA,8,REG,ARI,6.0,9.0,72.0,,,,102.0,19.0,3.0,2.27014,,0.7058824,0.23684211,0.53125,0.72713816,7.2,13.2,9.0,6.0,72.0,,66.66666666666666,12.0,8.0,11.333333333333334,3.1666666666666665,,0.3333333333333333,6.666666666666667,4.333333333333333,49.666666666666664,,61.11111111111111,6.555555555555556,13.092592592592593,3.0,,0.3333333333333333,6.4,4.0,42.4,,60.095238095238095,6.19047619047619,12.94126984126984,2.666666666666667,,0.30238095238095236,7.142857142857143,4.285714285714286,52.285714285714285,1.0,58.40136054421769,6.540816326530612,12.827097505668933,4.809523809523809,0.08333333333333333,0.3126984126984127
00-0033040,T.Hill,WR,MIA,9,REG,BUF,4.0,5.0,80.0,,,,79.0,12.0,4.0,4.704656,,1.0126582,0.18518518,0.5642857,0.6727778,8.0,12.0,5.0,4.0,80.0,,80.0,20.0,16.0,15.8,3.0,,0.8,5.333333333333333,3.6666666666666665,53.333333333333336,,65.55555555555556,9.333333333333334,15.544444444444446,3.0555555555555554,,0.5666666666666667,6.4,4.2,50.4,,64.0952380952381,7.7904761904761894,14.70126984126984,2.6,,0.4023809523809524,6.875,4.25,55.75,1.0,61.101190476190474,7.723214285714286,13.198710317460318,4.583333333333333,0.08333333333333333,0.38231292517006804
00-0033040,T.Hill,WR,MIA,10,REG,LA,3.0,4.0,16.0,1.0,,,18.0,14.0,2.0,-1.0128952,,0.8888889,0.14285715,0.11764706,0.29663867,8.7,11.7,4.0,3.0,16.0,1.0,75.0,5.333333333333333,4.0,4.5,4.666666666666667,0.25,0.5,6.0,4.333333333333333,56.0,1.0,73.88888888888889,9.333333333333334,10.544444444444446,3.6111111111111107,0.25,0.5444444444444444,5.8,4.0,49.0,1.0,67.66666666666667,7.933333333333333,11.915555555555555,3.333333333333333,0.25,0.4916666666666667,6.555555555555555,4.111111111111111,51.333333333333336,1.0,62.64550264550265,7.309523809523808,12.232186948853617,4.592592592592593,0.16666666666666666,0.39702380952380956
00-0033040,T.Hill,WR,MIA,11,REG,LV,7.0,8.0,61.0,1.0,,,64.0,5.0,6.0,10.300619,,0.953125,0.22857143,0.35955057,0.59454256,12.1,19.1,8.0,7.0,61.0,1.0,87.5,8.714285714285714,7.625,8.0,0.7142857142857143,0.125,0.75,5.666666666666667,4.666666666666667,52.333333333333336,1.0,80.83333333333333,9.208333333333334,9.433333333333335,2.793650793650794,0.1875,0.6833333333333332,5.6,4.2,47.4,1.0,71.83333333333333,7.925,11.826666666666666,2.9095238095238094,0.1875,0.5958333333333333,6.7,4.4,52.3,1.0,65.13095238095238,7.341071428571428,11.808968253968255,4.204761904761905,0.15277777777777776,0.43624338624338627
00-0033040,T.Hill,WR,MIA,12,REG,NE,5.0,6.0,48.0,,,,40.0,11.0,3.0,2.357049,,1.2,0.15,0.17621145,0.34834802,4.8,9.8,6.0,5.0,48.0,,83.33333333333334,9.6,8.0,6.666666666666667,2.2,,0.5,6.0,5.0,41.666666666666664,1.0,81.94444444444444,6.541666666666667,6.38888888888889,2.5269841269841273,0.1875,0.5833333333333334,6.4,5.0,55.4,1.0,78.5,8.725,9.260000000000002,2.7495238095238097,0.1875,0.5766666666666667,6.636363636363637,4.454545454545454,51.90909090909091,1.0,66.78571428571428,7.400974025974025,11.34148629148629,4.022510822510823,0.15277777777777776,0.44261904761904763
00-0033040,T.Hill,WR,MIA,13,REG,GB,6.0,9.0,83.0,1.0,,,103.0,23.0,4.0,5.1522737,,0.80582523,0.19565217,0.3301282,0.524568,14.3,20.3,9.0,6.0,83.0,1.0,66.66666666666666,13.833333333333334,9.222222222222221,11.444444444444445,3.8333333333333335,0.1111111111111111,0.4444444444444444,7.666666666666667,6.0,64.0,1.0,79.16666666666667,8.282407407407407,8.703703703703704,2.2492063492063497,0.11805555555555555,0.5648148148148148,6.4,5.0,57.6,1.0,78.5,8.969444444444445,9.282222222222222,2.882857142857143,0.16203703703703703,0.5988888888888889,6.833333333333333,4.583333333333333,54.5,1.0,66.77579365079366,7.552744708994709,11.350066137566138,4.006746031746032,0.1423611111111111,0.4427849927849927
00-0033040,T.Hill,WR,MIA,14,REG,NYJ,10.0,14.0,115.0,1.0,,,141.0,30.0,8.0,9.310102,,0.81560284,0.31111112,0.5202952,0.8308733,18.1,28.1,14.0,10.0,115.0,1.0,71.42857142857143,11.5,8.214285714285714,10.071428571428571,3.0,0.07142857142857142,0.5714285714285714,9.666666666666666,7.0,82.0,1.0,73.80952380952381,8.47883597883598,9.394179894179894,3.011111111111111,0.09126984126984126,0.5052910052910052,8.2,6.2,64.6,1.0,76.78571428571429,7.412301587301587,8.136507936507936,2.882857142857143,0.13938492063492064,0.5531746031746032,7.384615384615385,5.0,59.15384615384615,1.0,67.13369963369964,7.603632478632478,11.251709401709402,3.9293040293040296,0.12817460317460316,0.453505291005291
00-0033040,T.Hill,WR,MIA,15,REG,HOU,2.0,7.0,36.0,,,,108.0,2.0,2.0,-9.914664,,0.33333334,0.17948718,0.60674155,0.6939499,3.6,5.6,7.0,2.0,36.0,,28.57142857142857,18.0,5.142857142857143,15.428571428571429,1.0,,0.2857142857142857,10.0,6.0,78.0,1.0,55.55555555555555,7.526455026455026,12.314814814814815,2.611111111111111,0.09126984126984126,0.4338624338624338,8.8,6.0,68.6,1.0,67.5,7.640873015873015,10.322222222222223,2.1495238095238096,0.10251322751322751,0.5103174603174603,7.357142857142857,4.785714285714286,57.5,1.0,64.37925170068027,7.427862811791384,11.550056689342403,3.7200680272108846,0.12817460317460316,0.4405982905982906
00-0033040,T.Hill,WR,MIA,16,REG,SF,3.0,7.0,29.0,1.0,,,95.0,10.0,3.0,-1.2396129,,0.30526316,0.22580644,0.47738692,0.67288053,8.9,11.9,7.0,3.0,29.0,1.0,42.857142857142854,9.666666666666666,4.142857142857143,13.571428571428571,3.3333333333333335,0.14285714285714285,0.42857142857142855,9.333333333333334,5.0,60.0,1.0,47.61904761904762,5.833333333333333,13.023809523809526,2.444444444444444,0.10714285714285714,0.42857142857142855,8.6,5.2,62.2,1.0,58.57142857142857,6.944444444444445,11.436507936507937,2.6733333333333333,0.10846560846560845,0.44603174603174595,7.333333333333333,4.666666666666667,55.6,1.0,62.94444444444444,7.208862433862434,11.684814814814814,3.6942857142857144,0.1306216931216931,0.43973922902494333
00-0033040,T.Hill,WR,MIA,17,REG,CLE,9.0,9.0,105.0,,,,80.0,25.0,6.0,7.3405576,,1.3125,0.375,0.5755396,0.9653777,10.5,19.5,9.0,9.0,105.0,,100.0,11.666666666666666,11.666666666666666,8.88888888888889,2.7777777777777777,,0.6666666666666666,7.666666666666667,4.666666666666667,56.666666666666664,1.0,57.142857142857146,6.984126984126984,12.629629629629632,2.3703703703703707,0.14285714285714285,0.4603174603174603,9.2,6.0,73.6,1.0,61.904761904761905,7.677777777777777,11.880952380952381,2.7888888888888888,0.10846560846560845,0.47936507936507927,7.4375,4.9375,58.6875,1.0,65.26041666666667,7.487475198412699,11.510069444444444,3.6370039682539685,0.1306216931216931,0.45486772486772487
00-0033040,T.Hill,WR,MIA,18,REG,NYJ,2.0,3.0,20.0,,,,38.0,-2.0,1.0,0.42539513,,0.5263158,0.08108108,0.13768116,0.21799843,2.0,4.0,3.0,2.0,20.0,,66.66666666666666,10.0,6.666666666666667,12.666666666666666,-1.0,,0.3333333333333333,6.333333333333333,4.666666666666667,51.333333333333336,1.0,69.84126984126983,7.492063492063493,11.708994708994709,1.7037037037037035,0.14285714285714285,0.4761904761904762,8.0,5.2,61.0,1.0,61.904761904761905,7.166666666666667,12.125396825396825,1.8222222222222222,0.10714285714285712,0.45714285714285713,7.176470588235294,4.764705882352941,56.411764705882355,1.0,65.34313725490196,7.439192343604108,11.5781045751634,3.364239028944912,0.1306216931216931,0.4472718253968254
00-0033282,C.Samuel,WR,BUF,1,REG,ARI,2.0,2.0,15.0,,,,3.0,12.0,,0.5462782,,5.0,0.08695652,0.018072288,0.14308539,1.5,3.5,2.0,2.0,15.0,,100.0,7.5,7.5,1.5,6.0,,,2.0,2.0,15.0,,100.0,7.5,1.5,6.0,,,2.0,2.0,15.0,,100.0,7.5,1.5,6.0,,,2.0,2.0,15.0,,100.0,7.5,1.5,6.0,,
00-0033282,C.Samuel,WR,BUF,2,REG,MIA,1.0,2.0,3.0,,,,22.0,6.0,,-0.8446408,,0.13636364,0.11111111,0.17460318,0.2888889,0.3,1.3,2.0,1.0,3.0,,50.0,3.0,1.5,11.0,6.0,,,2.0,1.5,9.0,,75.0,4.5,6.25,6.0,,,2.0,1.5,9.0,,75.0,4.5,6.25,6.0,,,2.0,1.5,9.0,,75.0,4.5,6.25,6.0,,
00-0033282,C.Samuel,WR,BUF,3,REG,JAX,3.0,3.0,22.0,,,,,22.0,1.0,0.22064406,,,0.1,,0.15,2.2,5.2,3.0,3.0,22.0,,100.0,7.333333333333333,7.333333333333333,,7.333333333333333,,0.3333333333333333,2.3333333333333335,2.0,13.333333333333334,,83.33333333333333,5.444444444444444,6.25,6.444444444444444,,0.3333333333333333,2.3333333333333335,2.0,13.333333333333334,,83.33333333333333,5.444444444444444,6.25,6.444444444444444,,0.3333333333333333,2.3333333333333335,2.0,13.333333333333334,,83.33333333333333,5.444444444444444,6.25,6.444444444444444,,0.3333333333333333
00-0033282,C.Samuel,WR,BUF,4,REG,BAL,2.0,2.0,8.0,,,,8.0,,,-0.23754045,,1.0,0.074074075,0.027874565,0.13062331,1.5,3.5,2.0,2.0,8.0,,100.0,4.0,4.0,4.0,,,,2.3333333333333335,2.0,11.0,,83.33333333333333,4.277777777777778,7.5,6.666666666666666,,0.3333333333333333,2.25,2.0,12.0,,87.5,5.083333333333333,5.5,6.444444444444444,,0.3333333333333333,2.25,2.0,12.0,,87.5,5.083333333333333,5.5,6.444444444444444,,0.3333333333333333
00-0033282,C.Samuel,WR,BUF,5,REG,HOU,1.0,4.0,,,,,28.0,3.0,,-3.5489872,,,0.13793103,0.07865169,0.26195273,-0.1,0.9,4.0,1.0,,,25.0,,,7.0,3.0,,,3.0,2.0,15.0,,75.0,5.666666666666666,5.5,5.166666666666666,,0.3333333333333333,2.6,1.8,12.0,,75.0,5.083333333333333,5.875,5.583333333333333,,0.3333333333333333,2.6,1.8,12.0,,75.0,5.083333333333333,5.875,5.583333333333333,,0.3333333333333333
00-0033282,C.Samuel,WR,BUF,6,REG,NYJ,3.0,4.0,44.0,,,,49.0,3.0,1.0,0.7502035,,0.8979592,0.17391305,0.24747474,0.43410188,4.4,7.4,4.0,3.0,44.0,,75.0,14.666666666666666,11.0,12.25,1.0,,0.25,3.3333333333333335,2.0,26.0,,66.66666666666667,7.5,7.75,2.0,,0.25,3.0,2.0,19.25,,70.0,5.958333333333333,8.5625,4.333333333333333,,0.29166666666666663,2.8333333333333335,2.0,18.4,,75.0,6.266666666666667,7.15,4.666666666666666,,0.29166666666666663
00-0033282,C.Samuel,WR,BUF,7,REG,TEN,,1.0,,,,,1.0,,,-0.7876216,,,0.03125,0.003533569,0.0493485,,,1.0,,,,,,,1.0,,,,3.0,2.0,44.0,,50.0,11.0,6.75,2.0,,0.25,2.8,2.25,24.666666666666668,,75.0,7.444444444444444,6.0625,3.7777777777777772,,0.29166666666666663,2.5714285714285716,2.0,18.4,,75.0,6.266666666666667,6.125,4.666666666666666,,0.29166666666666663
00-0033282,C.Samuel,WR,BUF,9,REG,MIA,,1.0,,,,,10.0,,,-0.2949638,,,0.027777778,0.07633588,0.09510178,,,1.0,,,,,,,10.0,,,,2.0,3.0,44.0,,75.0,11.0,7.75,1.0,,0.25,2.4,2.0,26.0,,66.66666666666667,7.5,6.85,1.9999999999999996,,0.25,2.375,2.0,18.4,,75.0,6.266666666666667,6.678571428571429,4.666666666666666,,0.29166666666666663
00-0033282,C.Samuel,WR,BUF,10,REG,IND,4.0,8.0,35.0,,,,59.0,10.0,2.0,-9.360662,,0.59322035,0.22857143,0.24481328,0.51422644,3.5,7.5,8.0,4.0,35.0,,50.0,8.75,4.375,7.375,2.5,,0.25,3.3333333333333335,4.0,35.0,,50.0,4.375,6.125,2.5,,0.25,3.6,2.6666666666666665,39.5,,50.0,7.6875,7.525,2.1666666666666665,,0.25,3.0,2.2857142857142856,21.166666666666668,,71.42857142857143,5.951388888888888,6.765625,4.305555555555555,,0.27777777777777773
00-0033282,C.Samuel,WR,BUF,11,REG,KC,5.0,6.0,58.0,1.0,,,28.0,30.0,3.0,5.2758965,,2.0714285,0.15789473,0.10486891,0.31025034,11.8,16.8,6.0,5.0,58.0,1.0,83.33333333333334,11.6,9.666666666666666,4.666666666666667,6.0,0.16666666666666666,0.5,5.0,4.5,46.5,1.0,66.66666666666667,7.020833333333333,7.347222222222222,4.25,0.16666666666666666,0.375,4.0,4.0,45.666666666666664,1.0,69.44444444444444,8.347222222222221,7.058333333333333,3.1666666666666665,0.16666666666666666,0.3333333333333333,3.3,2.625,26.428571428571427,1.0,72.91666666666667,6.482142857142857,6.532407407407407,4.5476190476190474,0.16666666666666666,0.3333333333333333
00-0033282,C.Samuel,WR,BUF,13,REG,SF,,,,,,,,,,,,,,,,0.7,0.7,,,,,,,,,,,,7.0,4.5,46.5,1.0,66.66666666666667,7.020833333333333,6.020833333333334,4.25,0.16666666666666666,0.375,4.0,4.5,46.5,1.0,66.66666666666667,7.020833333333332,5.760416666666666,4.25,0.16666666666666666,0.375,3.3,2.625,26.428571428571427,1.0,72.91666666666667,6.482142857142857,6.532407407407407,4.5476190476190474,0.16666666666666666,0.3333333333333333
00-0033282,C.Samuel,WR,BUF,14,REG,LA,2.0,3.0,15.0,,,,4.0,14.0,1.0,-0.16246034,,3.75,0.08108108,0.008510638,0.12757906,1.6,3.6,3.0,2.0,15.0,,66.66666666666666,7.5,5.0,1.3333333333333333,7.0,,0.3333333333333333,4.5,3.5,36.5,1.0,75.0,7.333333333333333,3.0,6.5,0.16666666666666666,0.41666666666666663,4.5,3.6666666666666665,36.0,1.0,66.66666666666667,6.347222222222221,5.84375,5.166666666666667,0.16666666666666666,0.3611111111111111,3.272727272727273,2.5555555555555554,25.0,1.0,72.22222222222223,6.296875,6.0125,4.854166666666667,0.16666666666666666,0.3333333333333333
00-0033282,C.Samuel,WR,BUF,15,REG,DET,1.0,2.0,1.0,,,,-2.0,,,-0.5153516,,,0.0625,-0.005830904,0.08966837,0.1,1.1,2.0,1.0,1.0,,50.0,1.0,0.5,-1.0,,,,2.5,1.5,8.0,,58.33333333333333,2.75,0.16666666666666663,7.0,,0.3333333333333333,4.75,3.0,27.25,1.0,62.5,4.885416666666666,3.09375,5.166666666666667,0.16666666666666666,0.3611111111111111,3.1666666666666665,2.4,22.333333333333332,1.0,70.0,5.652777777777778,5.375,4.854166666666667,0.16666666666666666,0.3333333333333333
00-0033282,C.Samuel,WR,BUF,18,REG,NE,7.0,8.0,52.0,,,,2.0,60.0,1.0,-1.3458643,,26.0,0.2580645,0.00862069,0.39313126,5.2,12.2,8.0,7.0,52.0,,87.5,7.428571428571429,6.5,0.25,8.571428571428571,,0.125,4.333333333333333,3.3333333333333335,22.666666666666668,,68.05555555555556,4.0,0.19444444444444442,7.785714285714286,,0.22916666666666666,4.75,3.75,31.5,1.0,71.875,5.416666666666666,1.3125,7.19047619047619,0.16666666666666666,0.3194444444444444,3.5384615384615383,2.8181818181818183,25.3,1.0,71.5909090909091,5.7375,4.947916666666667,5.267195767195767,0.16666666666666666,0.2986111111111111
00-0033282,C.Samuel,WR,BUF,19,POST,DEN,3.0,3.0,68.0,1.0,,,24.0,44.0,2.0,7.3801045,,2.8333333,0.12,0.09876543,0.2491358,12.8,15.8,3.0,3.0,68.0,1.0,100.0,22.666666666666668,22.666666666666668,8.0,14.666666666666666,0.3333333333333333,0.6666666666666666,4.333333333333333,3.6666666666666665,40.333333333333336,1.0,79.16666666666667,9.88888888888889,2.4166666666666665,11.619047619047619,0.3333333333333333,0.3958333333333333,4.0,3.25,34.0,1.0,76.04166666666666,8.666666666666668,2.145833333333333,10.079365079365079,0.3333333333333333,0.375,3.5,2.8333333333333335,29.181818181818183,1.0,73.95833333333333,7.2765151515151505,5.1826923076923075,6.207142857142857,0.25,0.35119047619047616
00-0033282,C.Samuel,WR,BUF,20,POST,BAL,2.0,2.0,9.0,,,,3.0,6.0,1.0,1.2875905,,3.0,0.0952381,0.021582734,0.15796505,0.9,2.9,2.0,2.0,9.0,,100.0,4.5,4.5,1.5,3.0,,0.5,4.333333333333333,4.0,43.0,1.0,95.83333333333333,11.222222222222223,3.25,8.746031746031745,0.3333333333333333,0.4305555555555555,3.6,3.0,29.0,1.0,80.83333333333333,7.833333333333334,2.0166666666666666,8.30952380952381,0.3333333333333333,0.40625,3.4,2.769230769230769,27.5,1.0,75.96153846153847,7.045138888888888,4.919642857142857,5.915584415584416,0.25,0.36979166666666663
00-0033282,C.Samuel,WR,BUF,21,POST,KC,1.0,3.0,4.0,1.0,,,9.0,,1.0,3.039294,,0.44444445,0.09677419,0.036885247,0.17098096,6.4,7.4,3.0,1.0,4.0,1.0,33.33333333333333,4.0,1.3333333333333333,3.0,,0.3333333333333333,0.3333333333333333,2.6666666666666665,2.0,27.0,1.0,77.77777777777777,9.5,4.166666666666667,8.833333333333332,0.3333333333333333,0.5,3.6,2.8,26.8,1.0,74.16666666666667,7.100000000000001,2.35,8.746031746031747,0.3333333333333333,0.40625,3.375,2.642857142857143,25.692307692307693,1.0,72.91666666666667,6.605769230769231,4.791666666666667,5.915584415584416,0.27777777777777773,0.3657407407407407
